cellular response to fluid shear stress	GO:0071498		go
cellular response to fluoride	GO:1902618		go
cellular response to fluoxetine	GO:0071411		go
cellular response to folate	GO:0051593		go
cellular response to folic acid	GO:0071231		go
cellular response to food	GO:0071240		go
cellular response to formaldehyde	GO:1904405		go
cellular response to forskolin	GO:1904322		go
cellular response to freezing	GO:0071497		go
cellular response to fructose stimulus	GO:0071332		go
cellular response to FSH stimulus	GO:0071372		go
cellular response to fungus associated molecule	GO:0071226		go
cellular response to gamma-interferon	GO:0071346		go
cellular response to gamma radiation	GO:0071480		go
cellular response to gamma ray	GO:0071480		go
cellular response to gamma-ray photon	GO:0071480		go
cellular response to gastrin	GO:1990878		go
cellular response to GDNF	GO:1990792		go
cellular response to genistein	GO:0071412		go
cellular response to Gentian violet	GO:0072729		go
cellular response to gibberellin stimulus	GO:0071370		go
cellular response to glucagon stimulus	GO:0071377		go
cellular response to glucitol	GO:0072709		go
cellular response to glucocorticoid stimulus	GO:0071385		go
cellular response to glucose-phosphate stress	GO:0036448		go
cellular response to glucose starvation	GO:0042149		go
cellular response to glucose stimulus	GO:0071333		go
cellular response to glucoside	GO:1904632		go
cellular response to glucosides	GO:1904632		go
cellular response to glutathione	GO:0072753		go
cellular response to Gly	GO:1905430		go
cellular response to glyceraldehyde	GO:1905631		go
cellular response to glycin	GO:1905430		go
cellular response to glycine	GO:1905430		go
cellular response to glycoprotein	GO:1904588		go
cellular response to glycoproteins	GO:1904588		go
cellular response to glyoxal	GO:0036471		go
cellular response to GM-CSF stimulus	GO:0097011		go
cellular response to GnRH	GO:0097211		go
cellular response to gold(3+)	GO:1904312		go
cellular response to gonadotrophin stimulus	GO:0071371		go
cellular response to gonadotropin stimulus	GO:0071371		go
cellular response to gravitational stimulus	GO:0071258		go
cellular response to gravity	GO:0071258		go
cellular response to growth factor stimulus	GO:0071363		go
cellular response to growth hormone	GO:0060396		go
cellular response to growth hormone stimulus	GO:0071378		go
cellular response to GW 7647	GO:0072760		go
cellular response to haloperidol	GO:1905120		go
cellular response to Hcy	GO:1905375		go
cellular response to heat	GO:0034605		go
cellular response to heat stress	GO:0034605		go
cellular response to heparin	GO:0071504		go
cellular response to hesperadin	GO:0072763		go
cellular response to hexose stimulus	GO:0071331		go
cellular response to HGF stimulus	GO:0035729		go
cellular response to high light intensity	GO:0071486		go
cellular response to histamine	GO:0071420		go
cellular response to histamine stimulus	GO:0071420		go
cellular response to histidine	GO:0071232		go
cellular response to homocysteine	GO:1905375		go
cellular response to hormone stimulus	GO:0032870		go
cellular response to HU	GO:0072711		go
cellular response to humidity	GO:0071463		go
cellular response to hydrocortisone stimulus	GO:0071387		go
cellular response to hydrogen peroxide	GO:0070301		go
cellular response to hydrogen sulfide	GO:1904881		go
cellular response to hydroperoxide	GO:0071447		go
cellular response to hydrostatic pressure	GO:0071464		go
cellular response to hydroxyisoflavone	GO:0071413		go
cellular response to hydroxyurea	GO:0072711		go
cellular response to hyperosmotic salt stress	GO:0071475		go
cellular response to hyperoxia	GO:0071455		go
cellular response to hyperoxic stress	GO:0071455		go
cellular response to hypertonicity	GO:0071474		go
cellular response to hypotonic salt stress	GO:0071477		go
cellular response to hypoxia	GO:0071456		go
cellular response to hypoxic stress	GO:0071456		go
cellular response to IBA stimulus	GO:0071366		go
cellular response to IL-1	GO:0071347		go
cellular response to IL-11	GO:0071348		go
cellular response to IL-12	GO:0071349		go
cellular response to IL-13	GO:0035963		go
cellular response to IL-15	GO:0071350		go
cellular response to IL-17	GO:0097398		go
cellular response to IL-18	GO:0071351		go
cellular response to IL-2	GO:0071352		go
cellular response to IL-21	GO:0098757		go
cellular response to IL-3	GO:0036016		go
cellular response to IL-32	GO:0097397		go
cellular response to IL-4	GO:0071353		go
cellular response to IL-6	GO:0071354		go
cellular response to IL-7	GO:0098761		go
cellular response to IL-8	GO:0098759		go
cellular response to IL-9	GO:0071355		go
cellular response to immobilisation stress	GO:0035903		go
cellular response to immobilization stress	GO:0035903		go
cellular response to immune interferon	GO:0071346		go
cellular response to increased oxygen levels	GO:0036295		go
cellular response to increased oxygen tension	GO:0071455		go
cellular response to indole-3-carbinol	GO:0071681		go
cellular response to indole-3-methanol	GO:0071681		go
cellular response to indolebutyric acid stimulus	GO:0071366		go
cellular response to inorganic substance	GO:0071241		go
cellular response to inositol	GO:1902141		go
cellular response to inositol starvation	GO:0036110		go
cellular response to insulin-like growth factor	GO:1990314		go
cellular response to insulin stimulus	GO:0032869		go
cellular response to interferon alfa-n1	GO:0035457		go
cellular response to interferon alfa-n3	GO:0035457		go
cellular response to interferon-alpha	GO:0035457		go
cellular response to interferon-beta	GO:0035458		go
cellular response to interleukin-1	GO:0071347		go
cellular response to interleukin-11	GO:0071348		go
cellular response to interleukin-12	GO:0071349		go
cellular response to interleukin-13	GO:0035963		go
cellular response to interleukin-15	GO:0071350		go
cellular response to interleukin-17	GO:0097398		go
cellular response to interleukin-18	GO:0071351		go
cellular response to interleukin-2	GO:0071352		go
cellular response to interleukin-21	GO:0098757		go
cellular response to interleukin-3	GO:0036016		go
cellular response to interleukin-32	GO:0097397		go
cellular response to interleukin-4	GO:0071353		go
cellular response to interleukin-6	GO:0071354		go
cellular response to interleukin-7	GO:0098761		go
cellular response to interleukin-8	GO:0098759		go
cellular response to interleukin-9	GO:0071355		go
cellular response to ionic osmotic stress	GO:0071472		go
cellular response to ionising radiation	GO:0071479		go
cellular response to ionizing radiation	GO:0071479		go
cellular response to ionizing radiation stimulus	GO:0071479		go
cellular response to ionomycin	GO:1904637		go
cellular response to iron	GO:0071281		go
cellular response to iron(II)	GO:0071282		go
cellular response to iron(III)	GO:0071283		go
cellular response to iron(III) ion	GO:0071283		go
cellular response to iron(II) ion	GO:0071282		go
cellular response to iron ion	GO:0071281		go
cellular response to iron ion starvation	GO:0010106		go
cellular response to isolation stress	GO:0035901		go
cellular response to isooctane	GO:1902789		go
cellular response to isoquinoline alkaloid	GO:0071317		go
cellular response to jasmonic acid stimulus	GO:0071395		go
cellular response to kainic acid	GO:1904374		go
cellular response to ketone	GO:1901655		go
cellular response to K+ ion	GO:0035865		go
cellular response to K+ ion deprivation	GO:0051365		go
cellular response to K+ ion starvation	GO:0051365		go
cellular response to KITLG	GO:0036216		go
cellular response to KIT ligand	GO:0036216		go
cellular response to laminar fluid shear stress	GO:0071499		go
cellular response to L-arginine	GO:1903577		go
cellular response to L-ascorbate	GO:0071298		go
cellular response to L-ascorbic acid	GO:0071298		go
cellular response to L-canavanine	GO:0036280		go
cellular response to L-cysteine	GO:0036346		go
cellular response to L-dopa	GO:1904474		go
cellular response to lead ion	GO:0071284		go
cellular response to lectin	GO:1990858		go
cellular response to leptin stimulus	GO:0044320		go
cellular response to leptomycin B	GO:0072750		go
cellular response to leucine	GO:0071233		go
cellular response to leucine starvation	GO:1990253		go
cellular response to leukemia inhibitory factor	GO:1990830		go
cellular response to leukocyte interferon	GO:0035457		go
cellular response to leukotriene B4	GO:1905390		go
cellular response to L-glutamate	GO:1905232		go
cellular response to L-glutamate(1-)	GO:1905232		go
cellular response to L-glutamine	GO:1904845		go
cellular response to LHPO	GO:0071449		go
cellular response to light intensity	GO:0071484		go
cellular response to light stimulus	GO:0071482		go
cellular response to linoleate	GO:0071399		go
cellular response to linoleic acid	GO:0071399		go
cellular response to Liothyronin	GO:1905243		go
cellular response to Liothyronine	GO:1905243		go
cellular response to Liothyroninum	GO:1905243		go
cellular response to lipid	GO:0071396		go
cellular response to lipid hydroperoxide	GO:0071449		go
cellular response to lipoic acid	GO:1903443		go
cellular response to lipopolysaccharide	GO:0071222		go
cellular response to lipoprotein particle stimulus	GO:0071402		go
cellular response to lipoteichoic acid	GO:0071223		go
cellular response to lithium ion	GO:0071285		go
cellular response to lowered oxygen levels	GO:0036294		go
cellular response to lowered oxygen tension	GO:0071456		go
cellular response to low light intensity stimulus	GO:0071487		go
cellular response to LPA	GO:1904566		go
cellular response to L-phenylalanine derivative	GO:1904387		go
cellular response to LPS	GO:0071222		go
cellular response to LTA	GO:0071223		go
cellular response to LTB4	GO:1905390		go
cellular response to L-thialysine	GO:0072751		go
cellular response to luteinizing hormone stimulus	GO:0071373		go
cellular response to lymphoblast interferon	GO:0035457		go
cellular response to lymphoblastoid interferon	GO:0035457		go
cellular response to lysophosphatidic acid	GO:1904566		go
cellular response to magnesium ion	GO:0071286		go
cellular response to magnesium starvation	GO:0010350		go
cellular response to magnetic stimulus	GO:0071259		go
cellular response to magnetism	GO:0071259		go
cellular response to maltose stimulus	GO:0071328		go
cellular response to manganese	GO:0071287		go
cellular response to manganese ion	GO:0071287		go
cellular response to mannitol stimulus	GO:0071325		go
cellular response to mannose	GO:1905583		go
cellular response to M-CSF stimulus	GO:0036006		go
cellular response to mechanical stimulus	GO:0071260		go
cellular response to MeHg+	GO:0071406		go
cellular response to menadione	GO:0036245		go
cellular response to menaquinone	GO:0071308		go
cellular response to menatetrenone	GO:0071308		go
cellular response to mercaptoethanol	GO:0072705		go
cellular response to mercuric ion	GO:0071288		go
cellular response to mercury	GO:0071288		go
cellular response to mercury ion	GO:0071288		go
cellular response to metal	GO:0071248		go
cellular response to metal ion	GO:0071248		go
cellular response to methamphetamine HCL	GO:1904314		go
cellular response to methamphetamine hydrochloride	GO:1904314		go
cellular response to methanol	GO:0071405		go
cellular response to methionine	GO:0061431		go
cellular response to methotrexate	GO:0071414		go
cellular response to methylamine	GO:0036256		go
cellular response to methylglyoxal	GO:0097238		go
cellular response to methylmercury	GO:0071406		go
cellular response to methyl methanesulfonate	GO:0072703		go
cellular response to micafungin	GO:1903968		go
cellular response to miconazole	GO:1905308		go
cellular response to mineralocorticoid stimulus	GO:0071389		go
cellular response to misfolded or unfolded protein	GO:0035967		go
cellular response to misfolded protein	GO:0071218		go
cellular response to MMS	GO:0072703		go
cellular response to molecule of bacterial origin	GO:0071219		go
cellular response to molecule of fungal origin	GO:0071226		go
cellular response to molecule of oomycetes origin	GO:0071227		go
cellular response to monoamine stimulus	GO:0071868		go
cellular response to monosaccharide stimulus	GO:0071326		go
cellular response to morphine	GO:0071315		go
cellular response to muramyl dipeptide	GO:0071225		go
cellular response to mycophenolate	GO:0071506		go
cellular response to mycophenolic acid	GO:0071506		go
cellular response to mycotoxin	GO:0036146		go
cellular response to N-acetyl-D-glucosamine	GO:0097316		go
cellular response to nerve growth factor stimulus	GO:1990090		go
cellular response to neutral pH	GO:0036244		go
cellular response to NGF	GO:1990090		go
cellular response to nickel	GO:0071289		go
cellular response to nickel ion	GO:0071289		go
cellular response to nicotine	GO:0071316		go
cellular response to nitrate	GO:0071249		go
cellular response to nitric oxide	GO:0071732		go
cellular response to nitrite	GO:0071250		go
cellular response to nitrogen compound	GO:1901699		go
cellular response to nitrogen dioxide	GO:0035714		go
cellular response to nitrogen levels	GO:0043562		go
cellular response to nitrogen molecular entity	GO:1901699		go
cellular response to nitrogen starvation	GO:0006995		go
cellular response to nitroglycerin	GO:1904843		go
cellular response to nitroglycerine	GO:1904843		go
cellular response to nitroglycerol	GO:1904843		go
cellular response to nitrosative stress	GO:0071500		go
cellular response to NO2	GO:0035714		go
cellular response to nocodazole	GO:1904403		go
cellular response to nonane	GO:1902781		go
cellular response to non-ionic osmotic stress	GO:0071471		go
cellular response to nonylphenol	GO:1904148		go
cellular response to noradrenaline stimulus	GO:0071874		go
cellular response to norepinephrine stimulus	GO:0071874		go
cellular response to N-phenylthiourea	GO:1902611		go
cellular response to nutrient	GO:0031670		go
cellular response to nutrient levels	GO:0031669		go
cellular response to oestrogen stimulus	GO:0071391		go
cellular response to OGD	GO:0090650		go
cellular response to oleate	GO:0071400		go
cellular response to oleic acid	GO:0071400		go
cellular response to oleoyl lysophosphatidic acid	GO:1904566		go
cellular response to oomycetes associated molecule	GO:0071227		go
cellular response to organic cyclic compound	GO:0071407		go
cellular response to organic cyclic substance	GO:0071407		go
cellular response to organic nitrogen	GO:0071417		go
cellular response to organic substance	GO:0071310		go
cellular response to organonitrogen compound	GO:0071417		go
cellular response to osmotic stress	GO:0071470		go
cellular response to ouabain	GO:1903416		go
cellular response to oxidative stress	GO:0034599		go
cellular response to oxidopamine	GO:1905842		go
cellular response to ox-LDL particle stimulus	GO:0140052		go
cellular response to oxLDL particle stimulus	GO:0140052		go
cellular response to oxoanion	GO:0071229		go
cellular response to oxygen	GO:0071453		go
cellular response to oxygen-containing compound	GO:1901701		go
cellular response to oxygen-glucose deprivation	GO:0090650		go
cellular response to oxygen levels	GO:0071453		go
cellular response to oxygen molecular entity	GO:1901701		go
cellular response to oxygen radical	GO:0071450		go
cellular response to ozone	GO:0071457		go
cellular response to PAF	GO:1904317		go
cellular response to palmitoleic acid	GO:1904927		go
cellular response to papulacandin B	GO:0072731		go
cellular response to paraquat	GO:0072756		go
cellular response to parathyroid hormone stimulus	GO:0071374		go
cellular response to PCB 126	GO:1904611		go
cellular response to PDGF stimulus	GO:0036120		go
cellular response to PE	GO:1905712		go
cellular response to peptide	GO:1901653		go
cellular response to peptide hormone stimulus	GO:0071375		go
cellular response to peptidoglycan	GO:0071224		go
cellular response to pH	GO:0071467		go
cellular response to phenylalanine	GO:0071234		go
cellular response to phenylpropanoid	GO:1905546		go
cellular response to pheromone	GO:0071444		go
cellular response to phosphate starvation	GO:0016036		go
cellular response to phosphatidyl(amino)ethanols	GO:1905712		go
cellular response to phosphatidylethanolamine	GO:1905712		go
cellular response to phosphatidylethanolamines	GO:1905712		go
cellular response to phylloquinone	GO:0071309		go
cellular response to platelet-activating factor	GO:1904317		go
cellular response to platinum	GO:0071290		go
cellular response to platinum ion	GO:0071290		go
cellular response to plumbagin	GO:1902709		go
cellular response to polyamine	GO:1904584		go
cellular response to polyamine macromolecule	GO:1904584		go
cellular response to polyamines	GO:1904584		go
cellular response to polycyclic arene	GO:1903166		go
cellular response to polypeptide hormone stimulus	GO:0071375		go
cellular response to potassium	GO:0035865		go
cellular response to potassium ion	GO:0035865		go
cellular response to potassium ion deprivation	GO:0051365		go
cellular response to potassium ion starvation	GO:0051365		go
cellular response to potassium starvation	GO:0051365		go
cellular response to progesterone stimulus	GO:0071393		go
cellular response to prolactin	GO:1990646		go
cellular response to proline	GO:0071235		go
cellular response to prostaglandin D stimulus	GO:0071799		go
cellular response to prostaglandin E stimulus	GO:0071380		go
cellular response to prostaglandin F stimulus	GO:0071381		go
cellular response to prostaglandin I stimulus	GO:0071382		go
cellular response to prostaglandin stimulus	GO:0071379		go
cellular response to protirelin	GO:1905229		go
cellular response to protozoan	GO:0099141		go
cellular response to PtdEtn	GO:1905712		go
cellular response to pulsatile fluid shear stress	GO:0097703		go
cellular response to purine	GO:0071415		go
cellular response to purine-containing compound	GO:0071415		go
cellular response to puromycin	GO:1905795		go
cellular response to purvalanol A	GO:0072754		go
cellular response to putrescine	GO:1904586		go
cellular response to pyrimidine ribonucleotide	GO:1905835		go
cellular response to quercetin	GO:1905236		go
cellular response to radiation	GO:0071478		go
cellular response to radiation stimulus	GO:0071478		go
cellular response to raffinose	GO:0097403		go
cellular response to raised oxygen levels	GO:0036295		go
cellular response to rapamycin	GO:0072752		go
cellular response to reactive nitrogen species	GO:1902170		go
cellular response to reactive oxidative species	GO:0034614		go
cellular response to reactive oxygen intermediate	GO:0034614		go
cellular response to reactive oxygen species	GO:0034614		go
cellular response to red light	GO:0071491		go
cellular response to red light stimulus	GO:0071491		go
cellular response to red or far red light	GO:0071489		go
cellular response to redox state	GO:0071461		go
cellular response to response to PMA	GO:1904628		go
cellular response to restraint stress	GO:0035903		go
cellular response to resveratrol	GO:1904639		go
cellular response to retinoic acid	GO:0071300		go
cellular response to reversine	GO:0072764		go
cellular response to rhamnose stimulus	GO:0071334		go
cellular response to riboflavin	GO:0071302		go
cellular response to ROI	GO:0034614		go
cellular response to ROS	GO:0034614		go
cellular response to rotenone	GO:1904648		go
cellular response to salicylate stimulus	GO:0071446		go
cellular response to salicylic acid stimulus	GO:0071446		go
cellular response to salt	GO:1902075		go
cellular response to salt stress	GO:0071472		go
cellular response to SCF	GO:0036216		go
cellular response to SDS	GO:0072707		go
cellular response to selenite ion	GO:0072715		go
cellular response to selenium ion	GO:0071291		go
cellular response to serotonin	GO:1904015		go
cellular response to silica	GO:0071251		go
cellular response to silicon dioxide	GO:0071251		go
cellular response to silox	GO:0071251		go
cellular response to silver ion	GO:0071292		go
cellular response to singlet oxygen	GO:0071452		go
cellular response to social isolation	GO:0035901		go
cellular response to sodium arsenite	GO:1903936		go
cellular response to sodium dodecyl sulfate	GO:0072707		go
cellular response to sodium phosphate	GO:1904384		go
cellular response to sorbitol	GO:0072709		go
cellular response to starvation	GO:0009267		go
cellular response to static fluid pressure	GO:0071464		go
cellular response to staurosporine	GO:0072734		go
cellular response to stem cell factor stimulus	GO:0036216		go
cellular response to steroid hormone stimulus	GO:0071383		go
cellular response to sterol	GO:0036315		go
cellular response to sterol depletion	GO:0071501		go
cellular response to stimulus	GO:0051716		go
cellular response to streptomycin	GO:0071239		go
cellular response to stress	GO:0033554		go
cellular response to strigolactone	GO:1902348		go
cellular response to strigolactone analog GR24	GO:1902348		go
cellular response to sucrose starvation	GO:0043617		go
cellular response to sucrose stimulus	GO:0071329		go
cellular response to sugar-phosphate stress	GO:0036447		go
cellular response to sulfane	GO:1904881		go
cellular response to sulfate starvation	GO:0009970		go
cellular response to sulfur dioxide	GO:0071252		go
cellular response to sulfur starvation	GO:0010438		go
cellular response to sulphate starvation	GO:0009970		go
cellular response to superoxide	GO:0071451		go
cellular response to T4 stimulus	GO:0097069		go
cellular response to tacrolimus	GO:0072748		go
cellular response to tacrolimus hydrate	GO:0072748		go
cellular response to t-BOOH	GO:0072736		go
cellular response to TBZ	GO:0072713		go
cellular response to TCDD	GO:1904613		go
cellular response to tellurium	GO:0071293		go
cellular response to tellurium ion	GO:0071293		go
cellular response to temperature stimulus	GO:0071502		go
cellular response to tert-butyl hydroperoxide	GO:0072736		go
cellular response to testosterone stimulus	GO:0071394		go
cellular response to tetracycline	GO:0072746		go
cellular response to tetradecanoylphorbol acetate	GO:1904628		go
cellular response to tetrahydrofolate	GO:1904482		go
cellular response to tetramethylenediamine	GO:1904586		go
cellular response to TGF-beta stimulus	GO:0071560		go
cellular response to TGFbeta stimulus	GO:0071560		go
cellular response to thermal stimulus	GO:0071502		go
cellular response to thiabendazole	GO:0072713		go
cellular response to thiamin	GO:0071301		go
cellular response to thiamine	GO:0071301		go
cellular response to thiamin starvation	GO:0036225		go
cellular response to thyroid hormone stimulus	GO:0097067		go
cellular response to Thyroid stimulating hormone	GO:1904401		go
cellular response to thyrotropin-releasing hormone	GO:1905229		go
cellular response to thyroxine stimulus	GO:0097069		go
cellular response to TNF	GO:0071356		go
cellular response to topoisomerase inhibitor	GO:0072759		go
cellular response to toxic substance	GO:0097237		go
cellular response to TPA	GO:1904628		go
cellular response to trehalose stimulus	GO:0071327		go
cellular response to TRH	GO:1905229		go
cellular response to triacyl bacterial lipopeptide	GO:0071727		go
cellular response to triacylglyceride	GO:0071401		go
cellular response to triacylglycerol	GO:0071401		go
cellular response to trichodermin	GO:0072744		go
cellular response to trichostatin A	GO:0035984		go
cellular response to triglyceride	GO:0071401		go
cellular response to trinitroglycerin	GO:1904843		go
cellular response to trinitroglycerol	GO:1904843		go
cellular response to triterpenoid	GO:1905837		go
cellular response to tropane	GO:0071416		go
cellular response to tumor cell	GO:0071228		go
cellular response to tumor necrosis factor	GO:0071356		go
cellular response to type I IFN	GO:0071357		go
cellular response to type III IFN	GO:0071358		go
cellular response to type III interferon	GO:0071358		go
cellular response to type II interferon	GO:0071346		go
cellular response to type I interferon	GO:0071357		go
cellular response to ultraviolet light stimulus	GO:0034644		go
cellular response to undecane	GO:1902785		go
cellular response to unfolded protein	GO:0034620		go
cellular response to UV	GO:0034644		go
cellular response to UV-A	GO:0071492		go
cellular response to UVA light stimulus	GO:0071492		go
cellular response to UV-A light stimulus	GO:0071492		go
cellular response to UV-A radiation stimulus	GO:0071492		go
cellular response to UVA radiation stimulus	GO:0071492		go
cellular response to UV-B	GO:0071493		go
cellular response to UV-B light stimulus	GO:0071493		go
cellular response to UVB light stimulus	GO:0071493		go
cellular response to UV-B radiation stimulus	GO:0071493		go
cellular response to UVB radiation stimulus	GO:0071493		go
cellular response to UV-C	GO:0071494		go
cellular response to UV-C light stimulus	GO:0071494		go
cellular response to UVC light stimulus	GO:0071494		go
cellular response to UV-C radiation stimulus	GO:0071494		go
cellular response to UVC radiation stimulus	GO:0071494		go
cellular response to UV light stimulus	GO:0034644		go
cellular response to UV radiation stimulus	GO:0034644		go
cellular response to vanadate(3-)	GO:1902439		go
cellular response to vasopressin	GO:1904117		go
cellular response to VEGF	GO:0035924		go
cellular response to virus	GO:0098586		go
cellular response to viscosity	GO:0097715		go
cellular response to vitamin	GO:0071295		go
cellular response to vitamin A	GO:0071299		go
cellular response to vitamin A acid	GO:0071300		go
cellular response to vitamin B1	GO:0071301		go
cellular response to vitamin B12	GO:0071297		go
cellular response to vitamin B1 deprivation	GO:0036225		go
cellular response to vitamin B1 starvation	GO:0036225		go
cellular response to vitamin B2	GO:0071302		go
cellular response to vitamin B3	GO:0071303		go
cellular response to vitamin B6	GO:0071304		go
cellular response to vitamin B7	GO:0071296		go
cellular response to vitamin B9	GO:0051593		go
cellular response to vitamin C	GO:0071298		go
cellular response to vitamin D	GO:0071305		go
cellular response to vitamin E	GO:0071306		go
cellular response to vitamin H	GO:0071296		go
cellular response to vitamin K	GO:0071307		go
cellular response to vitamin K1	GO:0071309		go
cellular response to vitamin K2	GO:0071308		go
cellular response to vitamin K3	GO:0036245		go
cellular response to VLDL particle stimulus	GO:0090731		go
cellular response to wartmannin	GO:1904568		go
cellular response to water deprivation	GO:0042631		go
cellular response to water stimulus	GO:0071462		go
cellular response to wortmannin	GO:1904568		go
cellular response to xenobiotic stimulus	GO:0071466		go
cellular response to X-ray	GO:0071481		go
cellular response to X-ray radiation stimulus	GO:0071481		go
cellular response to zinc	GO:0071294		go
cellular response to zinc ion	GO:0071294		go
cellular response to zinc ion limitation	GO:0034224		go
cellular response to zinc ion starvation	GO:0034224		go
cellular response to zinc starvation	GO:0034224		go
cellular ribonucleoprotein complex localization	GO:0071166		go
cellular salinity response	GO:0071472		go
cellular secretion	GO:0032940		go
cellular senescence	GO:0090398		go
cellular sodium ion homeostasis	GO:0006883		go
cellular sphingolipid homeostasis	GO:0090156		go
cellular spore formation by sporulation	GO:0030435		go
cellular sterol depletion response	GO:0071501		go
cellular stress response to acid chemical	GO:0097533		go
cellular stress response to acidic pH	GO:1990451		go
cellular structure morphogenesis	GO:0032989		go
cellular sulfate ion homeostasis	GO:0030642		go
cellular synthesis	GO:0044249		go
cellular thermotolerance	GO:0070370		go
cellular threonine homeostasis	GO:0090460		go
cellular transport	GO:0006810		go
cellular triglyceride homeostasis	GO:0035356		go
cellular water homeostasis	GO:0009992		go
cellular zinc ion homeostasis	GO:0006882		go
cellulose anabolism	GO:0030244		go
cellulose biosynthesis	GO:0030244		go
cellulose biosynthetic process	GO:0030244		go
cellulose breakdown	GO:0030245		go
cellulose catabolic process	GO:0030245		go
cellulose catabolism	GO:0030245		go
cellulose catabolism by endo-processive cellulases	GO:0052785		go
cellulose degradation	GO:0030245		go
cellulose formation	GO:0030244		go
cellulose metabolic process	GO:0030243		go
cellulose metabolism	GO:0030243		go
cellulose microfibril organisation	GO:0010215		go
cellulose microfibril organization	GO:0010215		go
cellulose synthesis	GO:0030244		go
cellulosome assembly	GO:0044575		go
cell viability	D002470		mesh
cell volume homeostasis	GO:0006884		go
cell wall 1,3-alpha-glucan anabolism	GO:0070598		go
cell wall 1,3-alpha-glucan biosynthesis	GO:0070598		go
cell wall (1->3)-alpha-glucan biosynthetic process	GO:0070598		go
cell wall 1,3-alpha-glucan biosynthetic process	GO:0070598		go
cell wall 1,3-alpha-glucan formation	GO:0070598		go
cell wall 1,3-alpha-glucan metabolic process	GO:0070597		go
cell wall (1->3)-alpha-glucan metabolic process	GO:0070597		go
cell wall 1,3-alpha-glucan metabolism	GO:0070597		go
cell wall 1,3-alpha-glucan synthesis	GO:0070598		go
cell wall (1->3)-beta-D-glucan metabolic process	GO:0034407		go
cell wall 1,3-beta-D-glucan metabolic process	GO:0034407		go
cell wall 1,3-beta-glucan anabolism	GO:0034411		go
cell wall 1,3-beta-glucan biosynthesis	GO:0034411		go
cell wall 1,3-beta-glucan formation	GO:0034411		go
cell wall 1,3-beta-glucan metabolism	GO:0034407		go
cell wall 1,3-beta-glucan synthesis	GO:0034411		go
cell wall alpha-1,3-glucan anabolism	GO:0070598		go
cell wall alpha-1,3-glucan biosynthesis	GO:0070598		go
cell wall alpha-1,3-glucan biosynthetic process	GO:0070598		go
cell wall alpha-1,3-glucan formation	GO:0070598		go
cell wall alpha-1,3 glucan metabolic process	GO:0070597		go
cell wall alpha-1,3 glucan metabolism	GO:0070597		go
cell wall alpha-1,3-glucan synthesis	GO:0070598		go
cell wall assembly	GO:0070726		go
cell wall beta-1,3-glucan anabolism	GO:0034411		go
cell wall beta-1,3-glucan biosynthesis	GO:0034411		go
cell wall beta-1,3-glucan biosynthetic process	GO:0034411		go
cell wall beta-1,3-glucan formation	GO:0034411		go
cell wall beta-1,3 glucan metabolic process	GO:0034407		go
cell wall beta-1,3 glucan metabolism	GO:0034407		go
cell wall beta-1,3-glucan synthesis	GO:0034411		go
cell wall beta-glucan anabolism	GO:0034410		go
cell wall beta-glucan biosynthesis	GO:0034410		go
cell wall beta-glucan biosynthetic process	GO:0034410		go
cell wall beta-glucan formation	GO:0034410		go
cell wall beta-glucan metabolic process	GO:0034406		go
cell wall beta-glucan metabolism	GO:0034406		go
cell wall beta-glucan synthesis	GO:0034410		go
cell wall biogenesis	GO:0042546		go
cell wall biogenesis, MAPKKK cascade	GO:0000196		go
cell wall breakdown	GO:0016998		go
cell wall callose deposition	GO:0052543		go
cell wall callose localization	GO:0052543		go
cell wall catabolism	GO:0016998		go
cell wall cellulose biosynthesis	GO:0052324		go
cell wall cellulose metabolism	GO:0052541		go
cell wall chitin anabolism	GO:0006038		go
cell wall chitin biosynthesis	GO:0006038		go
cell wall chitin biosynthetic process	GO:0006038		go
cell wall chitin breakdown	GO:0006039		go
cell wall chitin catabolic process	GO:0006039		go
cell wall chitin catabolism	GO:0006039		go
cell wall chitin degradation	GO:0006039		go
cell wall chitin formation	GO:0006038		go
cell wall chitin metabolic process	GO:0006037		go
cell wall chitin metabolism	GO:0006037		go
cell wall chitin synthesis	GO:0006038		go
cell wall degradation	GO:0016998		go
cell wall disassembly	GO:0044277		go
cell wall disruption in another organism	GO:0044278		go
cell wall disruption in other organism	GO:0044278		go
cell wall glycoprotein anabolism	GO:0031506		go
cell wall glycoprotein biosynthesis	GO:0031506		go
cell wall glycoprotein biosynthetic process	GO:0031506		go
cell wall glycoprotein formation	GO:0031506		go
cell wall glycoprotein synthesis	GO:0031506		go
cell wall integrity MAPK cascade	GO:0000196		go
cell wall macromolecule anabolism	GO:0044038		go
cell wall macromolecule biosynthesis	GO:0044038		go
cell wall macromolecule biosynthetic process	GO:0044038		go
cell wall macromolecule catabolic process	GO:0016998		go
cell wall macromolecule metabolic process	GO:0044036		go
cell wall macromolecule synthesis	GO:0044038		go
cell wall mannoprotein anabolism	GO:0000032		go
cell wall mannoprotein biosynthesis	GO:0000032		go
cell wall mannoprotein biosynthetic process	GO:0000032		go
cell wall mannoprotein formation	GO:0000032		go
cell wall mannoprotein synthesis	GO:0000032		go
cell wall modification	GO:0042545		go
cell wall modification during abscission	GO:0009830		go
cell wall modification during cell expansion	GO:0042547		go
cell wall modification during ripening	GO:0009829		go
cell wall modification involved in abscission	GO:0009830		go
cell wall modification involved in fruit ripening	GO:0009829		go
