PMCID,EvtID,CtxID,label
PMC2195994,in197from0to20,tissuelist:TS-0681,0
PMC2195994,in197from0to20,tissuelist:TS-0923,0
PMC2195994,in197from0to20,uberon:UBERON:2000106,0
PMC2195994,in197from0to20,uberon:UBERON:2005088,0
PMC2195994,in197from0to4,cellosaurus:CVCL_0120,1
PMC2195994,in197from0to4,go:GO:0001725,0
PMC2195994,in197from0to4,go:GO:0005737,0
PMC2195994,in197from0to4,go:GO:0005856,0
PMC2195994,in197from0to4,go:GO:0044297,0
PMC2195994,in197from0to4,taxonomy:4932,0
PMC2195994,in197from0to4,tissuelist:TS-0681,0
PMC2195994,in197from0to4,tissuelist:TS-0799,0
PMC2195994,in197from0to4,tissuelist:TS-0923,0
PMC2195994,in197from0to4,uberon:UBERON:2000106,0
PMC2195994,in202from1to2,cellosaurus:CVCL_0120,1
PMC2195994,in202from1to2,cellosaurus:CVCL_0451,0
PMC2195994,in202from1to2,cellosaurus:CVCL_0G09,0
PMC2195994,in202from1to2,go:GO:0001725,0
PMC2195994,in202from1to2,go:GO:0005856,0
PMC2195994,in202from1to2,go:GO:0044297,0
PMC2195994,in202from1to2,taxonomy:9606,0
PMC2195994,in202from1to2,tissuelist:TS-0095,0
PMC2195994,in202from1to2,tissuelist:TS-0510,0
PMC2195994,in202from1to2,tissuelist:TS-0923,0
PMC2195994,in202from1to2,tissuelist:TS-1006,0
PMC2195994,in203from0to2,cellosaurus:CVCL_0120,0
PMC2195994,in203from0to2,cellosaurus:CVCL_0451,1
PMC2195994,in203from0to2,cellosaurus:CVCL_C716,0
PMC2195994,in203from0to2,cl:CL:0000540,0
PMC2195994,in203from0to2,go:GO:0001725,0
PMC2195994,in203from0to2,go:GO:0005856,0
PMC2195994,in203from0to2,tissuelist:TS-0150,0
PMC2195994,in203from0to2,tissuelist:TS-0923,0
PMC2195994,in203from0to2,tissuelist:TS-1006,0
PMC2195994,in204from11to12,cellosaurus:CVCL_0120,0
PMC2195994,in204from11to12,cellosaurus:CVCL_0451,1
PMC2195994,in204from11to12,cl:CL:0000540,0
PMC2195994,in204from11to12,go:GO:0005886,0
PMC2195994,in204from11to12,taxonomy:12721,0
PMC2195994,in204from11to12,taxonomy:9606,0
PMC2195994,in204from11to12,tissuelist:TS-0095,1
PMC2195994,in204from11to12,tissuelist:TS-0923,0
PMC2195994,in20from15to23,cellosaurus:CVCL_0120,0
PMC2195994,in20from15to23,cellosaurus:CVCL_0451,0
PMC2195994,in20from15to23,go:GO:0001726,0
PMC2195994,in20from15to23,go:GO:0005737,0
PMC2195994,in20from15to23,go:GO:0005925,0
PMC2195994,in20from15to23,go:GO:0016020,0
PMC2195994,in20from15to23,go:GO:0030426,0
PMC2195994,in20from15to23,go:GO:0044393,0
PMC2195994,in20from15to23,taxonomy:4932,0
PMC2195994,in20from15to23,taxonomy:9606,0
PMC2195994,in20from15to23,tissuelist:TS-0923,0
PMC2195994,in20from15to23,uberon:UBERON:0000105,0
PMC2195994,in20from19to23,cellosaurus:CVCL_0451,0
PMC2195994,in20from19to23,go:GO:0001725,0
PMC2195994,in20from19to23,go:GO:0005737,0
PMC2195994,in20from19to23,go:GO:0005856,0
PMC2195994,in20from19to23,go:GO:0005886,0
PMC2195994,in20from19to23,go:GO:0016020,0
PMC2195994,in20from19to23,go:GO:0030426,0
PMC2195994,in20from19to23,go:GO:0044393,0
PMC2195994,in20from19to23,taxonomy:9606,0
PMC2195994,in20from19to23,tissuelist:TS-0923,0
PMC2195994,in20from26to31,cellosaurus:CVCL_0120,0
PMC2195994,in20from26to31,cellosaurus:CVCL_0451,0
PMC2195994,in20from26to31,cl:CL:0000540,0
PMC2195994,in20from26to31,go:GO:0001725,0
PMC2195994,in20from26to31,go:GO:0005886,0
PMC2195994,in20from26to31,go:GO:0005925,0
PMC2195994,in20from26to31,go:GO:0016020,0
PMC2195994,in20from26to31,go:GO:0030426,0
PMC2195994,in20from26to31,taxonomy:562,0
PMC2195994,in20from26to31,tissuelist:TS-0095,0
PMC2195994,in20from26to31,tissuelist:TS-0681,0
PMC2195994,in20from26to31,tissuelist:TS-0799,0
PMC2195994,in20from26to31,tissuelist:TS-0923,0
PMC2195994,in20from26to31,uberon:UBERON:2000106,0
PMC2195994,in217from0to3,cellosaurus:CVCL_0120,0
PMC2195994,in217from0to3,cellosaurus:CVCL_0451,1
PMC2195994,in217from0to3,go:GO:0001725,0
PMC2195994,in217from0to3,go:GO:0005856,0
PMC2195994,in217from0to3,taxonomy:4932,0
PMC2195994,in217from0to3,tissuelist:TS-0095,0
PMC2195994,in217from0to5,cellosaurus:CVCL_0120,0
PMC2195994,in217from0to5,cellosaurus:CVCL_0451,1
PMC2195994,in217from0to5,go:GO:0001725,0
PMC2195994,in217from0to5,go:GO:0005634,0
PMC2195994,in217from0to5,taxonomy:4932,0
PMC2195994,in217from0to5,taxonomy:9606,0
PMC2195994,in217from0to5,tissuelist:TS-0095,0
PMC2195994,in217from0to5,tissuelist:TS-0923,0
PMC2195994,in21from0to2,cellosaurus:CVCL_0120,1
PMC2195994,in21from0to2,cellosaurus:CVCL_0451,0
PMC2195994,in21from0to2,go:GO:0001725,0
PMC2195994,in21from0to2,go:GO:0005737,0
PMC2195994,in21from0to2,go:GO:0016020,0
PMC2195994,in21from0to2,taxonomy:4932,0
PMC2195994,in21from0to2,tissuelist:TS-0510,0
PMC2195994,in21from0to2,tissuelist:TS-0681,0
PMC2195994,in21from0to2,uberon:UBERON:2000106,0
PMC2195994,in223from6to9,cellosaurus:CVCL_0120,1
PMC2195994,in223from6to9,cellosaurus:CVCL_0451,1
PMC2195994,in223from6to9,cl:CL:0000540,0
PMC2195994,in223from6to9,go:GO:0001725,0
PMC2195994,in223from6to9,go:GO:0001726,0
PMC2195994,in223from6to9,go:GO:0016020,0
PMC2195994,in223from6to9,tissuelist:TS-0510,0
PMC2195994,in223from6to9,tissuelist:TS-0681,0
PMC2195994,in223from6to9,uberon:UBERON:0000104,0
PMC2195994,in223from6to9,uberon:UBERON:0000105,0
PMC2195994,in223from6to9,uberon:UBERON:2000106,0
PMC2195994,in228from5to11,cellosaurus:CVCL_0451,1
PMC2195994,in228from5to11,cellosaurus:CVCL_C716,0
PMC2195994,in228from5to11,go:GO:0005634,0
PMC2195994,in228from5to11,uberon:UBERON:0000105,0
PMC2195994,in246from8to11,cellosaurus:CVCL_0120,1
PMC2195994,in246from8to11,cellosaurus:CVCL_0451,0
PMC2195994,in246from8to11,go:GO:0001725,0
PMC2195994,in246from8to11,go:GO:0005856,0
PMC2195994,in246from8to11,go:GO:0016020,0
PMC2195994,in246from8to11,go:GO:0030426,0
PMC2195994,in246from8to11,taxonomy:12721,0
PMC2195994,in246from8to11,taxonomy:4932,0
PMC2195994,in247from0to4,cellosaurus:CVCL_0120,1
PMC2195994,in247from0to4,cellosaurus:CVCL_0451,0
PMC2195994,in247from0to4,cellosaurus:CVCL_C716,0
PMC2195994,in247from0to4,go:GO:0005886,0
PMC2195994,in247from0to4,go:GO:0016020,0
PMC2195994,in247from0to4,go:GO:0044297,0
PMC2195994,in247from0to4,uberon:UBERON:2000106,0
PMC2195994,in250from12to14,cellosaurus:CVCL_0120,1
PMC2195994,in250from12to14,cellosaurus:CVCL_0451,0
PMC2195994,in250from12to14,cellosaurus:CVCL_0G09,0
PMC2195994,in250from12to14,cellosaurus:CVCL_F568,0
PMC2195994,in250from12to14,cellosaurus:CVCL_M383,0
PMC2195994,in250from12to14,cl:CL:0000540,0
PMC2195994,in250from12to14,go:GO:0001725,0
PMC2195994,in250from12to14,go:GO:0005737,0
PMC2195994,in250from12to14,go:GO:0005886,0
PMC2195994,in250from12to14,go:GO:0016020,0
PMC2195994,in250from12to14,taxonomy:4932,0
PMC2195994,in250from12to14,tissuelist:TS-0923,0
PMC2195994,in250from12to14,uberon:UBERON:0000105,0
PMC2195994,in250from12to14,uberon:UBERON:0006099,0
PMC2195994,in250from12to14,uberon:UBERON:2000106,0
PMC2195994,in250from12to14,uberon:UBERON:2005088,0
PMC2195994,in252from0to1,cellosaurus:CVCL_0120,1
PMC2195994,in252from0to1,cellosaurus:CVCL_0451,0
PMC2195994,in252from0to1,go:GO:0001726,0
PMC2195994,in252from0to1,go:GO:0030426,0
PMC2195994,in252from0to1,go:GO:0043226,0
PMC2195994,in252from0to1,go:GO:0071944,0
PMC2195994,in252from0to1,taxonomy:4932,0
PMC2195994,in252from0to1,taxonomy:9606,0
PMC2195994,in252from0to1,tissuelist:TS-0095,0
PMC2195994,in252from0to1,tissuelist:TS-0150,0
PMC2195994,in252from0to1,tissuelist:TS-0510,0
PMC2195994,in252from0to1,tissuelist:TS-0681,0
PMC2195994,in252from0to1,tissuelist:TS-0799,0
PMC2195994,in252from0to1,tissuelist:TS-0923,0
PMC2195994,in252from0to1,uaz:CL:0000255,0
PMC2195994,in252from0to1,uberon:UBERON:0000104,0
PMC2195994,in252from0to1,uberon:UBERON:0000479,0
PMC2195994,in252from0to1,uberon:UBERON:0006099,0
PMC2195994,in254from8to9,cellosaurus:CVCL_0120,1
PMC2195994,in254from8to9,cellosaurus:CVCL_0451,0
PMC2195994,in254from8to9,cellosaurus:CVCL_0G09,0
PMC2195994,in254from8to9,go:GO:0001726,0
PMC2195994,in254from8to9,go:GO:0005856,0
PMC2195994,in254from8to9,go:GO:0016020,0
PMC2195994,in254from8to9,go:GO:0030426,0
PMC2195994,in254from8to9,taxonomy:9606,0
PMC2195994,in254from8to9,tissuelist:TS-0095,0
PMC2195994,in255from16to17,cellosaurus:CVCL_0120,1
PMC2195994,in255from16to17,cellosaurus:CVCL_0451,0
PMC2195994,in255from16to17,cellosaurus:CVCL_F568,0
PMC2195994,in255from16to17,cl:CL:0000540,0
PMC2195994,in255from16to17,go:GO:0001725,0
PMC2195994,in255from16to17,go:GO:0005925,0
PMC2195994,in255from16to17,go:GO:0016020,0
PMC2195994,in255from16to17,taxonomy:9606,0
PMC2195994,in255from16to17,tissuelist:TS-0095,0
PMC2195994,in255from16to17,tissuelist:TS-0510,0
PMC2195994,in255from16to17,tissuelist:TS-0681,0
PMC2195994,in255from16to17,tissuelist:TS-0923,0
PMC2195994,in257from0to16,cellosaurus:CVCL_0120,0
PMC2195994,in257from0to16,cellosaurus:CVCL_C716,0
PMC2195994,in257from0to16,cellosaurus:CVCL_F568,0
PMC2195994,in257from0to16,go:GO:0016020,0
PMC2195994,in257from0to16,go:GO:0030426,0
PMC2195994,in257from0to16,go:GO:0043226,0
PMC2195994,in257from0to16,go:GO:0044297,0
PMC2195994,in257from0to16,taxonomy:4932,0
PMC2195994,in257from0to16,tissuelist:TS-0095,0
PMC2195994,in257from0to16,tissuelist:TS-0923,0
PMC2195994,in257from0to16,uberon:UBERON:0000105,0
PMC2195994,in257from0to16,uberon:UBERON:2000106,0
PMC2195994,in257from11to16,cellosaurus:CVCL_0120,0
PMC2195994,in257from11to16,cellosaurus:CVCL_0451,0
PMC2195994,in257from11to16,cellosaurus:CVCL_C716,0
PMC2195994,in257from11to16,cl:CL:0000540,0
PMC2195994,in257from11to16,go:GO:0005856,0
PMC2195994,in257from11to16,go:GO:0016020,0
PMC2195994,in257from11to16,taxonomy:4932,0
PMC2195994,in257from11to16,taxonomy:9606,0
PMC2195994,in257from2to16,cellosaurus:CVCL_0451,0
PMC2195994,in257from2to16,go:GO:0001725,0
PMC2195994,in257from2to16,go:GO:0001726,0
PMC2195994,in257from2to16,go:GO:0005886,0
PMC2195994,in257from2to16,go:GO:0030426,0
PMC2195994,in257from2to16,taxonomy:12721,0
PMC2195994,in257from2to16,taxonomy:4932,0
PMC2195994,in257from2to16,taxonomy:9606,0
PMC2195994,in257from2to16,tissuelist:TS-0095,0
PMC2195994,in257from2to16,tissuelist:TS-0681,0
PMC2195994,in257from2to16,tissuelist:TS-0923,0
PMC2195994,in257from2to16,uaz:CL:0000255,0
PMC2195994,in257from2to16,uberon:UBERON:0000104,0
PMC2195994,in257from5to16,cellosaurus:CVCL_0120,0
PMC2195994,in257from5to16,cellosaurus:CVCL_0451,0
PMC2195994,in257from5to16,go:GO:0001725,0
PMC2195994,in257from5to16,go:GO:0005856,0
PMC2195994,in257from5to16,go:GO:0016020,0
PMC2195994,in257from5to16,go:GO:0044393,0
PMC2195994,in257from5to16,taxonomy:4932,0
PMC2195994,in257from5to16,taxonomy:9606,0
PMC2195994,in257from5to16,tissuelist:TS-0681,0
PMC2195994,in257from5to16,uberon:UBERON:2000106,0
PMC2195994,in257from9to16,cellosaurus:CVCL_0120,0
PMC2195994,in257from9to16,cellosaurus:CVCL_0451,0
PMC2195994,in257from9to16,go:GO:0005856,0
PMC2195994,in257from9to16,go:GO:0030426,0
PMC2195994,in257from9to16,go:GO:0043226,0
PMC2195994,in257from9to16,go:GO:0044393,0
PMC2195994,in257from9to16,taxonomy:4932,0
PMC2195994,in257from9to16,tissuelist:TS-0095,0
PMC2195994,in257from9to16,tissuelist:TS-0923,0
PMC2195994,in257from9to16,uaz:CL:0000255,0
PMC2195994,in257from9to16,uberon:UBERON:0000104,0
PMC2195994,in257from9to16,uberon:UBERON:0000105,0
PMC2195994,in257from9to16,uberon:UBERON:2005088,0
PMC2195994,in267from16to17,cellosaurus:CVCL_0120,0
PMC2195994,in267from16to17,cellosaurus:CVCL_0451,1
PMC2195994,in267from16to17,go:GO:0001725,0
PMC2195994,in267from16to17,go:GO:0016020,0
PMC2195994,in267from16to17,go:GO:0030426,0
PMC2195994,in267from16to17,go:GO:0044393,0
PMC2195994,in267from16to17,taxonomy:9606,0
PMC2195994,in267from16to17,tissuelist:TS-0095,0
PMC2195994,in267from16to17,tissuelist:TS-0681,0
PMC2195994,in267from16to17,tissuelist:TS-0923,0
PMC2195994,in27from0to2,cellosaurus:CVCL_0120,1
PMC2195994,in27from0to2,cellosaurus:CVCL_0451,0
PMC2195994,in27from0to2,cellosaurus:CVCL_F568,0
PMC2195994,in27from0to2,cl:CL:0000540,0
PMC2195994,in27from0to2,go:GO:0030426,0
PMC2195994,in27from0to2,taxonomy:4932,0
PMC2195994,in27from0to2,tissuelist:TS-0095,0
PMC2195994,in27from0to2,tissuelist:TS-0564,0
PMC2195994,in37from3to6,cellosaurus:CVCL_0120,0
PMC2195994,in37from3to6,cellosaurus:CVCL_0451,0
PMC2195994,in37from3to6,go:GO:0001725,0
PMC2195994,in37from3to6,go:GO:0001726,0
PMC2195994,in37from3to6,go:GO:0043226,0
PMC2195994,in37from3to6,taxonomy:4932,1
PMC2195994,in37from3to6,taxonomy:562,0
PMC2195994,in37from3to6,taxonomy:9606,0
PMC2195994,in37from3to6,tissuelist:TS-0510,0
PMC2195994,in37from3to6,tissuelist:TS-0681,0
PMC2195994,in37from3to6,tissuelist:TS-0923,0
PMC2195994,in5from0to2,cellosaurus:CVCL_0120,1
PMC2195994,in5from0to2,cellosaurus:CVCL_0451,0
PMC2195994,in5from0to2,go:GO:0001725,0
PMC2195994,in5from0to2,go:GO:0001726,0
PMC2195994,in5from0to2,go:GO:0005737,0
PMC2195994,in5from0to2,go:GO:0005856,0
PMC2195994,in5from0to2,go:GO:0016020,0
PMC2195994,in5from0to2,go:GO:0030426,0
PMC2195994,in5from0to2,taxonomy:4932,0
PMC2195994,in5from0to2,tissuelist:TS-0095,0
PMC2195994,in5from0to2,tissuelist:TS-0681,0
PMC2195994,in5from0to2,tissuelist:TS-0923,0
PMC2195994,in5from0to2,uberon:UBERON:0006099,0
PMC2195994,in61from0to17,cellosaurus:CVCL_0120,0
PMC2195994,in61from0to17,cellosaurus:CVCL_0451,0
PMC2195994,in61from0to17,cellosaurus:CVCL_0G09,0
PMC2195994,in61from0to17,cellosaurus:CVCL_M383,0
PMC2195994,in61from0to17,go:GO:0001725,0
PMC2195994,in61from0to17,go:GO:0005856,0
PMC2195994,in61from0to17,go:GO:0016020,0
PMC2195994,in61from0to17,go:GO:0044393,0
PMC2195994,in61from0to17,taxonomy:4932,0
PMC2195994,in61from0to17,tissuelist:TS-0095,0
PMC2195994,in61from0to17,uberon:UBERON:0000105,0
PMC2195994,in61from0to17,uberon:UBERON:2000106,0
PMC2195994,in75from6to9,cellosaurus:CVCL_0451,0
PMC2195994,in75from6to9,go:GO:0005737,0
PMC2195994,in75from6to9,go:GO:0016020,0
PMC2195994,in75from6to9,go:GO:0030426,0
PMC2195994,in75from6to9,go:GO:0044393,0
PMC2195994,in75from6to9,taxonomy:4932,0
PMC2195994,in75from6to9,tissuelist:TS-0564,0
PMC2195994,in75from6to9,tissuelist:TS-0681,0
PMC2195994,in75from6to9,tissuelist:TS-1006,0
PMC2195994,in75from6to9,uberon:UBERON:2000106,0
PMC2196001,in0from12to15,cellosaurus:CVCL_0190,0
PMC2196001,in0from12to15,cellosaurus:CVCL_0224,0
PMC2196001,in0from12to15,cellosaurus:CVCL_M383,0
PMC2196001,in0from12to15,go:GO:0030175,0
PMC2196001,in0from12to15,go:GO:0044393,0
PMC2196001,in0from12to15,manual:filopodia,0
PMC2196001,in0from12to15,tissuelist:TS-0095,1
PMC2196001,in0from12to15,tissuelist:TS-0933,0
PMC2196001,in0from12to15,tissuelist:TS-1030,1
PMC2196001,in0from12to15,uaz:CL:0002319,0
PMC2196001,in0from12to15,uberon:UBERON:0003714,1
PMC2196001,in0from12to20,cellosaurus:CVCL_0451,0
PMC2196001,in0from12to20,cellosaurus:CVCL_M383,0
PMC2196001,in0from12to20,go:GO:0030175,0
PMC2196001,in0from12to20,go:GO:0044393,0
PMC2196001,in0from12to20,tissuelist:TS-0095,1
PMC2196001,in0from12to20,tissuelist:TS-0607,0
PMC2196001,in0from12to20,tissuelist:TS-0923,0
PMC2196001,in0from12to20,tissuelist:TS-1030,1
PMC2196001,in0from12to20,uberon:UBERON:0003714,1
PMC2196001,in0from2to15,cellosaurus:CVCL_0120,0
PMC2196001,in0from2to15,cellosaurus:CVCL_0190,0
PMC2196001,in0from2to15,cellosaurus:CVCL_0224,0
PMC2196001,in0from2to15,cellosaurus:CVCL_M383,0
PMC2196001,in0from2to15,go:GO:0016020,0
PMC2196001,in0from2to15,go:GO:0030424,0
PMC2196001,in0from2to15,tissuelist:TS-0095,1
PMC2196001,in0from2to15,tissuelist:TS-0933,0
PMC2196001,in0from2to15,tissuelist:TS-1030,1
PMC2196001,in0from2to15,uberon:UBERON:0003714,1
PMC2196001,in0from2to20,cellosaurus:CVCL_0190,0
PMC2196001,in0from2to20,cellosaurus:CVCL_0224,0
PMC2196001,in0from2to20,cellosaurus:CVCL_M383,0
PMC2196001,in0from2to20,go:GO:0044393,0
PMC2196001,in0from2to20,manual:filopodia,0
PMC2196001,in0from2to20,tissuelist:TS-0095,1
PMC2196001,in0from2to20,tissuelist:TS-1030,1
PMC2196001,in0from2to20,uberon:UBERON:0003714,1
PMC2196001,in0from7to15,cellosaurus:CVCL_M383,0
PMC2196001,in0from7to15,go:GO:0016020,0
PMC2196001,in0from7to15,taxonomy:10469,0
PMC2196001,in0from7to15,taxonomy:9913,0
PMC2196001,in0from7to15,tissuelist:TS-0095,1
PMC2196001,in0from7to15,tissuelist:TS-0923,0
PMC2196001,in0from7to15,tissuelist:TS-1030,1
PMC2196001,in0from7to15,uberon:UBERON:0003714,1
PMC2196001,in0from7to20,cl:CL:0000023,0
PMC2196001,in0from7to20,go:GO:0016020,0
PMC2196001,in0from7to20,go:GO:0044393,0
PMC2196001,in0from7to20,tissuelist:TS-0095,1
PMC2196001,in0from7to20,tissuelist:TS-0923,0
PMC2196001,in0from7to20,tissuelist:TS-0933,0
PMC2196001,in0from7to20,tissuelist:TS-1030,1
PMC2196001,in0from7to20,uberon:UBERON:0003714,1
PMC2196001,in10from2to6,cellosaurus:CVCL_0224,0
PMC2196001,in10from2to6,cellosaurus:CVCL_M383,0
PMC2196001,in10from2to6,go:GO:0044393,0
PMC2196001,in10from2to6,tissuelist:TS-0095,1
PMC2196001,in10from2to6,tissuelist:TS-0199,0
PMC2196001,in10from2to6,tissuelist:TS-0933,0
PMC2196001,in11from4to6,cellosaurus:CVCL_0190,0
PMC2196001,in11from4to6,cellosaurus:CVCL_0224,1
PMC2196001,in11from4to6,cellosaurus:CVCL_0451,0
PMC2196001,in11from4to6,cl:CL:0000056,0
PMC2196001,in11from4to6,go:GO:0030175,0
PMC2196001,in11from4to6,go:GO:0044393,0
PMC2196001,in11from4to6,taxonomy:10090,0
PMC2196001,in11from4to6,taxonomy:9986,0
PMC2196001,in11from4to6,tissuelist:TS-0095,1
PMC2196001,in11from4to6,tissuelist:TS-1030,1
PMC2196001,in11from4to6,uberon:UBERON:0003714,1
PMC2196001,in127from5to8,cellosaurus:CVCL_M383,0
PMC2196001,in127from5to8,cl:CL:0000056,0
PMC2196001,in127from5to8,go:GO:0016020,0
PMC2196001,in127from5to8,go:GO:0044393,0
PMC2196001,in127from5to8,taxonomy:10090,1
PMC2196001,in127from5to8,tissuelist:TS-0095,0
PMC2196001,in127from5to8,tissuelist:TS-0933,1
PMC2196001,in127from5to8,tissuelist:TS-1030,0
PMC2196001,in145from26to28,cellosaurus:CVCL_0120,1
PMC2196001,in145from26to28,cellosaurus:CVCL_0190,1
PMC2196001,in145from26to28,cellosaurus:CVCL_0224,1
PMC2196001,in145from26to28,cellosaurus:CVCL_0451,1
PMC2196001,in145from26to28,cellosaurus:CVCL_M383,0
PMC2196001,in145from26to28,cellosaurus:CVCL_S979,1
PMC2196001,in145from26to28,go:GO:0044295,0
PMC2196001,in145from26to28,taxonomy:10090,0
PMC2196001,in145from26to28,tissuelist:TS-0095,0
PMC2196001,in145from26to28,tissuelist:TS-0683,1
PMC2196001,in145from26to28,tissuelist:TS-0933,0
PMC2196001,in145from26to28,uberon:UBERON:0000479,0
PMC2196001,in145from3to5,cellosaurus:CVCL_0120,1
PMC2196001,in145from3to5,cellosaurus:CVCL_0190,1
PMC2196001,in145from3to5,cellosaurus:CVCL_0224,1
PMC2196001,in145from3to5,cellosaurus:CVCL_0451,1
PMC2196001,in145from3to5,cellosaurus:CVCL_S979,1
PMC2196001,in145from3to5,go:GO:0030175,0
PMC2196001,in145from3to5,taxonomy:9913,0
PMC2196001,in145from3to5,tissuelist:TS-0095,0
PMC2196001,in145from3to5,tissuelist:TS-0683,1
PMC2196001,in145from3to5,tissuelist:TS-0933,0
PMC2196001,in145from3to5,uberon:UBERON:0000479,0
PMC2196001,in147from3to7,cellosaurus:CVCL_0224,0
PMC2196001,in147from3to7,cellosaurus:CVCL_M383,0
PMC2196001,in147from3to7,cl:CL:0000056,0
PMC2196001,in147from3to7,go:GO:0030175,0
PMC2196001,in147from3to7,go:GO:0044393,0
PMC2196001,in147from3to7,tissuelist:TS-0650,0
PMC2196001,in147from3to7,uaz:CL:0000775,0
PMC2196001,in153from5to10,cellosaurus:CVCL_0451,1
PMC2196001,in153from5to10,taxonomy:9986,0
PMC2196001,in153from5to10,tissuelist:TS-0683,0
PMC2196001,in153from5to10,tissuelist:TS-0923,0
PMC2196001,in153from5to8,cellosaurus:CVCL_0451,1
PMC2196001,in153from5to8,cellosaurus:CVCL_M383,0
PMC2196001,in153from5to8,go:GO:0001725,0
PMC2196001,in153from5to8,go:GO:0015629,0
PMC2196001,in153from5to8,go:GO:0044393,0
PMC2196001,in153from5to8,manual:filopodia,0
PMC2196001,in158from0to3,cellosaurus:CVCL_0224,0
PMC2196001,in158from0to3,cellosaurus:CVCL_0451,1
PMC2196001,in158from0to3,go:GO:0016020,0
PMC2196001,in158from0to3,go:GO:0030175,0
PMC2196001,in158from0to3,go:GO:0044393,0
PMC2196001,in158from0to3,tissuelist:TS-0095,0
PMC2196001,in158from0to3,tissuelist:TS-0933,0
PMC2196001,in158from0to3,tissuelist:TS-0956,0
PMC2196001,in167from11to15,cellosaurus:CVCL_0224,0
PMC2196001,in167from11to15,cellosaurus:CVCL_0451,1
PMC2196001,in167from11to15,go:GO:0030175,0
PMC2196001,in167from11to15,go:GO:0044393,0
PMC2196001,in167from11to15,taxonomy:10469,0
PMC2196001,in167from11to15,taxonomy:9986,0
PMC2196001,in167from11to15,tissuelist:TS-0095,0
PMC2196001,in167from11to15,tissuelist:TS-0607,0
PMC2196001,in169from6to11,cellosaurus:CVCL_0451,1
PMC2196001,in169from6to11,cellosaurus:CVCL_M383,0
PMC2196001,in169from6to11,go:GO:0030175,0
PMC2196001,in169from6to11,go:GO:0044393,0
PMC2196001,in169from6to11,taxonomy:9986,0
PMC2196001,in169from6to11,tissuelist:TS-0095,0
PMC2196001,in169from6to11,tissuelist:TS-0933,0
PMC2196001,in170from7to24,cellosaurus:CVCL_0224,0
PMC2196001,in170from7to24,cellosaurus:CVCL_0451,1
PMC2196001,in170from7to24,cellosaurus:CVCL_0549,0
PMC2196001,in170from7to24,cellosaurus:CVCL_E867,0
PMC2196001,in170from7to24,cellosaurus:CVCL_M383,0
PMC2196001,in170from7to24,go:GO:0015629,0
PMC2196001,in170from7to24,go:GO:0044393,0
PMC2196001,in170from7to24,manual:filopodia,0
PMC2196001,in170from7to24,taxonomy:10090,0
PMC2196001,in170from7to24,tissuelist:TS-0923,0
PMC2196001,in171from0to5,cellosaurus:CVCL_0451,1
PMC2196001,in171from0to5,cellosaurus:CVCL_M383,0
PMC2196001,in171from0to5,cellosaurus:CVCL_S979,0
PMC2196001,in171from0to5,go:GO:0044393,0
PMC2196001,in171from0to5,tissuelist:TS-0095,0
PMC2196001,in171from0to5,tissuelist:TS-0923,0
PMC2196001,in172from10to15,cellosaurus:CVCL_0224,0
PMC2196001,in172from10to15,cellosaurus:CVCL_M383,0
PMC2196001,in172from10to15,cl:CL:0002319,0
PMC2196001,in172from10to15,go:GO:0030175,0
PMC2196001,in172from10to15,go:GO:0030424,0
PMC2196001,in172from10to15,go:GO:0044393,0
PMC2196001,in172from10to15,tissuelist:TS-0095,0
PMC2196001,in172from10to15,tissuelist:TS-1030,0
PMC2196001,in172from10to15,uaz:CL:0002319,0
PMC2196001,in172from1to5,cellosaurus:CVCL_0190,0
PMC2196001,in172from1to5,cellosaurus:CVCL_0451,1
PMC2196001,in172from1to5,go:GO:0030175,0
PMC2196001,in172from1to5,go:GO:0044393,0
PMC2196001,in172from1to5,manual:filopodia,0
PMC2196001,in172from1to5,tissuelist:TS-0125,0
PMC2196001,in172from1to5,tissuelist:TS-0923,0
PMC2196001,in172from1to5,tissuelist:TS-1043,0
PMC2196001,in174from10to17,cellosaurus:CVCL_M383,0
PMC2196001,in174from10to17,cl:CL:0000056,0
PMC2196001,in174from10to17,go:GO:0015629,0
PMC2196001,in174from10to17,tissuelist:TS-0095,0
PMC2196001,in174from10to17,tissuelist:TS-0683,0
PMC2196001,in174from10to17,tissuelist:TS-0933,0
PMC2196001,in174from10to17,tissuelist:TS-1043,0
PMC2196001,in174from12to17,cellosaurus:CVCL_M383,0
PMC2196001,in174from12to17,go:GO:0044295,0
PMC2196001,in174from12to17,go:GO:0044393,0
PMC2196001,in174from12to17,taxonomy:9913,0
PMC2196001,in174from12to17,tissuelist:TS-0095,0
PMC2196001,in174from14to17,go:GO:0030175,0
PMC2196001,in176from11to14,cellosaurus:CVCL_0224,0
PMC2196001,in176from11to14,cellosaurus:CVCL_0451,0
PMC2196001,in176from11to14,cellosaurus:CVCL_S979,0
PMC2196001,in176from11to14,go:GO:0015629,0
PMC2196001,in176from11to14,go:GO:0044393,0
PMC2196001,in176from11to14,taxonomy:9913,0
PMC2196001,in176from11to14,tissuelist:TS-0095,0
PMC2196001,in176from11to14,tissuelist:TS-0125,0
PMC2196001,in176from1to14,cellosaurus:CVCL_0224,0
PMC2196001,in176from1to14,cellosaurus:CVCL_M383,0
PMC2196001,in176from1to14,go:GO:0016020,0
PMC2196001,in176from1to14,manual:filopodia,0
PMC2196001,in176from1to14,taxonomy:8355,0
